time,value,original_time,day_number,time_index,moving_average,fluctuation
13842,1462640.62059,103898.0,375,10,1595396.7177107497,-132756.09712074976
13843,1169637.8389,103899.0,375,11,1623011.898226,-453374.0593259998
13844,1355330.3979,103900.0,375,12,1421301.164274,-65970.76637400012
13845,1241719.26161,103901.0,375,13,1486310.8140645,-244591.5524545
13846,1104092.27843,103902.0,375,14,1349672.171741,-245579.89331099996
13847,1000772.50568,103903.0,375,15,1261047.71648625,-260275.2108062501
13848,958864.673977,103904.0,375,16,1269262.6399101,-310397.9659331
13849,1059460.96649,103905.0,375,17,1285575.3725124002,-226114.40602240013
13850,2558220.04149,103906.0,375,18,1112045.0980946,1446174.9433954002
13851,998805.241323,103907.0,375,19,1236592.8067885998,-237787.56546559976
13852,995332.26832,103908.0,375,20,1163682.6605545501,-168350.3922345501
13853,812502.919197,103909.0,375,21,1213679.45536675,-401176.53616975003
13854,940646.157056,103910.0,375,22,1123012.9503215,-182366.7932655
13855,1674953.9495,103911.0,375,23,1100983.5405759,573970.4089241
13856,842486.258401,103912.0,375,24,1303899.6911596,-461413.43275859987
13857,890795.182911,103913.0,375,25,1265301.2021225,-374506.01921149995
13858,853249.227254,103914.0,375,26,1060399.13871035,-207149.91145635
13859,989670.795032,103915.0,375,27,1144041.9273788503,-154371.13234685024
13860,1108517.69123,103916.0,375,28,1232942.43106505,-124424.73983504996
13861,982532.211944,103917.0,375,29,1228916.5116235001,-246384.29967950017
13862,1165238.42397,103918.0,375,30,1262297.0547159999,-97058.63074599998
13863,1220390.23272,103919.0,375,31,1336096.9989515,-115706.76623150008
13864,1187513.43438,103920.0,375,32,1251079.7285696,-63566.29418960004
13865,1050977.87472,103921.0,375,33,1293836.015754,-242858.1410340001
13866,1196653.59093,103922.0,375,34,1360960.9360115002,-164307.34508150024
13867,1174338.87536,103923.0,375,35,1556458.9688129998,-382120.09345299983
13868,1364965.51012,103924.0,375,36,1543029.28810215,-178063.77798214997
13869,1627038.24096,103925.0,375,37,1991826.9001994994,-364788.65923949936
13870,2190969.2647,103926.0,375,38,2829192.024317,-638222.7596169999
13871,2484754.0459,104033.0,376,1,2582769.3730785,-98015.32717850013
13872,2528753.20207,104034.0,376,2,2382292.8522920003,146460.3497779998
13873,2896530.04813,104035.0,376,3,2219872.3946525003,676657.6534774997
13874,2292503.59322,104036.0,376,4,2379463.514869,-86959.92164899968
13875,2314886.20865,104037.0,376,5,2026688.7550490003,288197.45360099967
13876,2842688.92651,104038.0,376,6,1845400.293309,997288.633201
13877,2212787.73191,104039.0,376,7,1742168.33299105,470619.39891895
13878,1959324.85084,104040.0,376,8,1771443.8641099997,187880.98673000024
13879,1991585.89298,104041.0,376,9,1844241.0246179998,147344.8683620002
13880,2118021.50986,104042.0,376,10,1561096.23275375,556925.2771062502
13881,1826913.24308,104043.0,376,11,1573633.22451,253280.01856999984
13882,1620438.12292,104044.0,376,12,1456409.017635,164029.10528500006
13883,1682914.76654,104045.0,376,13,1487742.835748,195171.9307919999
13884,1528309.8795,104046.0,376,14,1332510.3507644997,195799.5287355003
13885,1305409.06112,104047.0,376,15,1252191.4476837502,53217.61343624978
13886,1225920.84333,104048.0,376,16,1230051.2498792498,-4130.406549249776
13887,1248532.26402,104049.0,376,17,1231503.4430840998,17028.82093590009
13888,1064959.70359,104050.0,376,18,1194800.45018475,-129840.74659474986
13889,1187553.84069,104051.0,376,19,1232074.0463242498,-44520.20563424984
13890,1097322.64756,104052.0,376,20,1115489.4828605498,-18166.835300549865
13891,1230286.26725,104053.0,376,21,1185721.879499,44564.387751
13892,1019777.02818,104054.0,376,22,1113798.4019418,-94021.3737618
13893,1086284.54189,104055.0,376,23,1127487.4341916502,-41202.89230165025
13894,1132003.18878,104056.0,376,24,1296168.9701476,-164165.78136759996
13895,1210288.5849,104057.0,376,25,1266173.9699712,-55885.385071200086
13896,1038629.46543,104058.0,376,26,1048761.09376345,-10131.628333449946
13897,1163396.02516,104059.0,376,27,1134082.0090172,29314.016142799985
13898,1454867.60165,104060.0,376,28,1209555.99043555,245311.6112144501
13899,1402727.91448,104061.0,376,29,1208374.1205707001,194353.7939092999
13900,1444085.46448,104062.0,376,30,1248736.1892025,195349.27527750004
