time,value,original_time,day_number,time_index,moving_average,fluctuation
9535,3287777.59081,74751.0,261,35,3044914.3833340006,242863.20747599937
9536,3902683.25369,74752.0,261,36,3365505.8625750006,537177.3911149995
9537,6206083.21164,74753.0,261,37,4009002.489249,2197080.7223910005
9538,6383364.37355,74754.0,261,38,5502899.491762499,880464.8817875003
9539,8279580.12485,74861.0,262,1,7926774.8338695,352805.29098050017
9540,6775172.32068,74862.0,262,2,6692891.0417565,82281.27892350033
9541,6000733.24855,74863.0,262,3,5232436.427043499,768296.8215065002
9542,5936968.2533,74864.0,262,4,5295331.887956501,641636.365343499
9543,4232351.91883,74865.0,262,5,4500478.0774215,-268126.1585915005
9544,3688563.15125,74866.0,262,6,4314161.317574999,-625598.1663249992
9545,3369119.55302,74867.0,262,7,4188856.7467375,-819737.1937175002
9546,4001762.87067,74868.0,262,8,3952848.922615999,48913.9480540012
9547,3048710.68942,74869.0,262,9,3573043.0930859996,-524332.4036659994
9548,3538391.48886,74870.0,262,10,3481513.5293920003,56877.95946799964
9549,2887382.51861,74871.0,262,11,3205898.1691915,-318515.6505815
9550,3443366.19395,74872.0,262,12,3090770.300907,352595.89304300025
9551,2689517.73645,74873.0,262,13,3032518.7320479993,-343000.9955979991
9552,2596231.08843,74874.0,262,14,2754114.3521785,-157883.26374850003
9553,2617069.55132,74875.0,262,15,2572297.8911945,44771.66012550006
9554,2920523.07902,74876.0,262,16,2702984.0465075,217539.03251249995
9555,2258365.5583,74877.0,262,17,2416806.048707,-158440.49040699983
9556,3108809.94846,74878.0,262,18,2408934.0362635,699875.9121965002
9557,1949691.56284,74879.0,262,19,2334450.970176,-384759.4073360001
9558,1922165.10784,74880.0,262,20,2466519.869984,-544354.762144
9559,2052608.06345,74881.0,262,21,2196918.281215499,-144310.21776549914
9560,1968879.8848,74882.0,262,22,2365553.000913,-396673.1161130001
9561,1867988.4502,74883.0,262,23,2074053.3392464998,-206064.88904649974
9562,2025781.85036,74884.0,262,24,2278043.0462140003,-252261.19585400028
9563,2217633.18315,74885.0,262,25,2337974.493709,-120341.31055899989
9564,2197347.13927,74886.0,262,26,2468847.9093500003,-271500.77008000016
9565,1932606.26063,74887.0,262,27,2342933.237182,-410326.97655200027
9566,2465429.27635,74888.0,262,28,2739207.190397,-273777.914047
9567,2136770.06293,74889.0,262,29,2383684.9731305,-246914.91020049993
9568,2001195.94515,74890.0,262,30,2726769.846205,-725573.9010549998
9569,2455582.72229,74891.0,262,31,2651441.005314,-195858.283024
9570,4117489.01816,74892.0,262,32,2851018.7467099996,1266470.2714500003
9571,2357922.39091,74893.0,262,33,2711725.5571575,-353803.1662475001
9572,3205768.56299,74894.0,262,34,3329020.0000690003,-123251.43707900029
9573,2544812.86555,74895.0,262,35,3057338.7651415,-512525.89959149994
9574,2706260.00185,74896.0,262,36,3449271.5365110002,-743011.5346610001
9575,3360233.03811,74897.0,262,37,4182042.9118129998,-821809.8737029997
9576,5022901.0764,74898.0,262,38,5504561.9419950005,-481660.8655950008
9577,6450930.0805,75293.0,263,1,8193495.257126501,-1742565.1766265007
9578,5032746.36157,75294.0,263,2,6856464.296676,-1823717.935106
9579,5286316.4074,75295.0,263,3,5330421.9638835,-44105.556483499706
9580,4494314.73435,75296.0,263,4,5435306.986343,-940992.2519930005
9581,3624845.0185,75297.0,263,5,4539988.346502,-915143.3280019998
9582,3382815.00253,75298.0,263,6,4338132.0432785,-955317.0407485003
9583,3332292.38418,75299.0,263,7,4139371.9240079997,-807079.5398279997
9584,3247197.38582,75300.0,263,8,4029898.321175999,-782700.935355999
9585,2647340.4948,75301.0,263,9,3592282.173837499,-944941.6790374992
9586,2844644.50611,75302.0,263,10,3486979.6449765004,-642335.1388665005
9587,2520535.5969,75303.0,263,11,3232166.536542,-711630.939642
9588,2503876.2391,75304.0,263,12,3146826.3275925005,-642950.0884925006
9589,2553831.70453,75305.0,263,13,3041558.5780879995,-487726.87355799926
9590,2218688.92272,75306.0,263,14,2779993.0830875,-561304.1603675
9591,1843343.05427,75307.0,263,15,2647625.8041570005,-804282.7498870005
9592,2458579.58743,75308.0,263,16,2707814.318271,-249234.7308410001
9593,1587528.40104,75309.0,263,17,2454993.222126,-867464.8210860002
9594,2011678.26114,75310.0,263,18,2467780.952872,-456102.6917320001
9595,1578293.64672,75311.0,263,19,2363892.696058,-785599.0493379999
9596,1719705.5989,75312.0,263,20,2485857.2212920003,-766151.6223920002
9597,1651808.34816,75313.0,263,21,2285198.124842999,-633389.776682999
9598,1696410.65826,75314.0,263,22,2411609.759176,-715199.1009160001
9599,1477360.47314,75315.0,263,23,2124608.4198835,-647247.9467435
9600,1984414.26329,75316.0,263,24,2287024.086053,-302609.8227629999
9601,1703248.49137,75317.0,263,25,2389140.144636,-685891.6532660001
9602,1820854.81542,75318.0,263,26,2482418.8198975003,-661564.0044775002
9603,1614823.73092,75319.0,263,27,2354663.0854660003,-739839.3545460002
9604,2831310.14173,75320.0,263,28,2754104.6293575005,77205.51237249933
9605,1810541.20792,75321.0,263,29,2452996.0797635,-642454.8718435001
9606,2413417.90111,75322.0,263,30,2693461.117354,-280043.216244
9607,2592841.68865,75323.0,263,31,2703904.0106475004,-111062.32199750049
9608,2499764.5576,75324.0,263,32,2973045.4467745,-473280.8891745
9609,2152679.45177,75325.0,263,33,2746567.1283980003,-593887.6766280001
9610,2889539.61574,75326.0,263,34,3327658.7157075005,-438119.09996750066
9611,2561777.31714,75327.0,263,35,3079669.4691540003,-517892.15201400034
9612,2760508.18132,75328.0,263,36,3491560.6071805,-731052.4258605
9613,3786079.2214,75329.0,263,37,4125441.9216409996,-339362.70024099946
9614,4406423.92661,75330.0,263,38,5428975.151472999,-1022551.2248629984
9615,5977442.8402,75437.0,264,1,8199073.678046,-2221630.8378459997
9616,4935566.85896,75438.0,264,2,6870812.122713501,-1935245.2637535008
