time,value,original_time,day_number,time_index,moving_average,fluctuation
7082,114867.353247,56204.0,197,14,127510.09480407,-12642.741557069996
7083,128836.609383,56205.0,197,15,130261.948415135,-1425.3390321350016
7084,117718.367021,56206.0,197,16,121118.00605423997,-3399.639033239975
7085,103220.907041,56207.0,197,17,113844.76815177,-10623.861110769998
7086,89647.0549955,56208.0,197,18,104465.48552295499,-14818.430527454984
7087,101292.666977,56209.0,197,19,109745.55638415499,-8452.889407154988
7088,102024.831813,56210.0,197,20,112577.99566533501,-10553.163852335012
7089,144084.447459,56211.0,197,21,103831.33997474499,40253.107484255
7090,100919.570974,56212.0,197,22,104106.963966785,-3187.3929927849967
7091,105738.394051,56213.0,197,23,109778.27721158,-4039.883160580008
7092,136240.459159,56214.0,197,24,114416.205191525,21824.253967474986
7093,101205.082034,56215.0,197,25,117092.739119645,-15887.657085644998
7094,105458.705745,56216.0,197,26,119934.89759936501,-14476.19185436501
7095,114842.635265,56217.0,197,27,129498.85070862,-14656.215443619993
7096,116286.693543,56218.0,197,28,151742.76389703498,-35456.07035403498
7097,208853.138202,56219.0,197,29,156916.93725906505,51936.20094293496
7098,121048.08158,56220.0,197,30,158903.92384170002,-37855.84226170002
7099,153550.47608,56221.0,197,31,168621.39388589998,-15070.917805899982
7100,165710.646097,56222.0,197,32,162383.9825193,3326.6635776999756
7101,164758.096193,56223.0,197,33,172904.27592275,-8146.179729750002
7102,194194.628701,56224.0,197,34,216212.29379390003,-22017.665092900017
7103,237128.807374,56225.0,197,35,238949.13487184996,-1820.3274978499685
7104,323744.435495,56226.0,197,36,275813.00752974994,47931.42796525004
7105,368790.833086,56227.0,197,37,340119.36027304997,28671.47281295003
7106,508493.473426,56228.0,197,38,547923.0094119,-39429.53598589997
7107,161034.426951,56335.0,198,1,199709.2470597,-38674.82010869999
7108,170929.048242,56336.0,198,2,161068.76293865003,9860.285303349956
7109,166800.513166,56337.0,198,3,171033.74284154997,-4233.229675549985
7110,137941.120195,56338.0,198,4,188129.14407905,-50188.023884049995
7111,147992.465772,56339.0,198,5,163950.01010359998,-15957.544331599987
7112,157870.84492,56340.0,198,6,141635.503004705,16235.341915294994
7113,192555.323601,56341.0,198,7,145231.16313165,47324.16046935
7114,132566.965946,56342.0,198,8,137506.21114601998,-4939.24520001997
7115,167393.186582,56343.0,198,9,141101.050807635,26292.135774364986
7116,151049.609449,56344.0,198,10,150715.35423573,334.25521327002207
7117,111273.675572,56345.0,198,11,140739.28136793003,-29465.605795930038
7118,105873.672435,56346.0,198,12,130491.60731783,-24617.93488283
7119,177670.794969,56347.0,198,13,135189.19403585003,42481.60093314998
7120,135428.823871,56348.0,198,14,125458.29446127002,9970.529409729977
7121,280833.684227,56349.0,198,15,120985.56353418501,159848.120692815
7122,126895.841082,56350.0,198,16,117196.85534507998,9698.985736920018
7123,133718.931315,56351.0,198,17,112541.56377817,21177.36753682999
7124,104095.373298,56352.0,198,18,103428.81079362499,666.5625043750188
7125,140241.056328,56353.0,198,19,106264.44039106,33976.61593694001
7126,112492.008141,56354.0,198,20,111468.42415088,1023.5839901199943
7127,109079.729846,56355.0,198,21,105861.24487135999,3218.484974640014
7128,107359.19872,56356.0,198,22,103867.654614995,3491.5441050049994
